work_item_id,ea_id,symbol,phase,data_window_start,data_window_end,comparable_pass_sibling_count,estimated_tester_minutes,priority_policy,ram_class_policy,append_only_command
72d25c97-eafd-4bcf-ad6b-bf225cd9ba40,QM5_10582,XAUUSD.DWX,Q05,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 72d25c97-eafd-4bcf-ad6b-bf225cd9ba40 --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
6851fdb9-eb03-4314-84da-0ed41f1e0791,QM5_10584,GBPJPY.DWX,Q05,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 6851fdb9-eb03-4314-84da-0ed41f1e0791 --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
c08d9490-c752-4f13-b4d0-ef4d6997e033,QM5_10806,XAUUSD.DWX,Q05,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of c08d9490-c752-4f13-b4d0-ef4d6997e033 --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
225f6f37-1d4e-4707-b4ef-9b67a9bf66bd,QM5_1230,XAUUSD.DWX,Q05,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 225f6f37-1d4e-4707-b4ef-9b67a9bf66bd --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
1d207268-0af6-4ad9-bd87-e957cb8beb1a,QM5_12918,USDCAD.DWX,Q05,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 1d207268-0af6-4ad9-bd87-e957cb8beb1a --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
3bd6b8df-4828-4982-8d1c-e0f16603ec1b,QM5_13061,XTIUSD.DWX,Q05,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 3bd6b8df-4828-4982-8d1c-e0f16603ec1b --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
c864ba5e-12d0-4ea1-b3a9-d6fc5eec6ac1,QM5_13116,XNGUSD.DWX,Q05,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of c864ba5e-12d0-4ea1-b3a9-d6fc5eec6ac1 --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
0df3b874-0517-4b72-83b0-5ad63a5efecd,QM5_1567,GBPNZD.DWX,Q05,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 0df3b874-0517-4b72-83b0-5ad63a5efecd --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
2a3c9631-88a8-4b93-86b5-d1d841b1ff37,QM5_20039,NDX.DWX,Q05,2021,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 2a3c9631-88a8-4b93-86b5-d1d841b1ff37 --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
46f9c2a3-ae2e-4db0-8186-a7baf72709db,QM5_20082,AUDUSD.DWX,Q05,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 46f9c2a3-ae2e-4db0-8186-a7baf72709db --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
4fa5e455-232a-4448-acb1-885cbb3a809c,QM5_20105,CADJPY.DWX,Q05,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 4fa5e455-232a-4448-acb1-885cbb3a809c --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
8a179030-5b28-444b-ae9c-80df5ad8f8ee,QM5_20264,XTIUSD.DWX,Q05,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 8a179030-5b28-444b-ae9c-80df5ad8f8ee --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
d2e7bb77-ab42-4d54-9d1a-a6e6d7eef38d,QM5_20271,XTIUSD.DWX,Q05,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of d2e7bb77-ab42-4d54-9d1a-a6e6d7eef38d --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
58ab6fb5-a61d-4469-bcaa-f02bcb447735,QM5_9573,USDCHF.DWX,Q05,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 58ab6fb5-a61d-4469-bcaa-f02bcb447735 --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
1a079d9e-f9a3-4813-8356-2a0fe5e4d899,QM5_9912,SP500.DWX,Q05,2018,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 1a079d9e-f9a3-4813-8356-2a0fe5e4d899 --phase Q05 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
fb1d2d8f-abeb-40ea-af00-2d8a522bb8da,QM5_10272,XAUUSD.DWX,Q06,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of fb1d2d8f-abeb-40ea-af00-2d8a522bb8da --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
8ea23880-abf7-448a-b7d4-d2d6567ee48d,QM5_10431,SP500.DWX,Q06,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 8ea23880-abf7-448a-b7d4-d2d6567ee48d --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
a45099e5-6ee7-4f0d-a2aa-bf47989f6bdd,QM5_10582,XAUUSD.DWX,Q06,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of a45099e5-6ee7-4f0d-a2aa-bf47989f6bdd --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
238aee95-e7f8-4a8b-98a5-7796c33b1e12,QM5_10590,XAUUSD.DWX,Q06,2020,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 238aee95-e7f8-4a8b-98a5-7796c33b1e12 --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
dac6d395-ff84-41e2-8cd0-35b5a65773cd,QM5_13116,XNGUSD.DWX,Q06,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of dac6d395-ff84-41e2-8cd0-35b5a65773cd --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
00f37313-423e-4a51-b7e0-d17ec88fe10c,QM5_1567,GBPNZD.DWX,Q06,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 00f37313-423e-4a51-b7e0-d17ec88fe10c --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
d5cfee22-f362-4153-927e-f47e6e96f94f,QM5_20105,CADJPY.DWX,Q06,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of d5cfee22-f362-4153-927e-f47e6e96f94f --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
149571f2-e81c-4923-bb4f-d2ff42692704,QM5_9573,USDCHF.DWX,Q06,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 149571f2-e81c-4923-bb4f-d2ff42692704 --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
98d333b9-4914-4ef5-b59a-2bb9f492447e,QM5_9912,SP500.DWX,Q06,2018,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 98d333b9-4914-4ef5-b59a-2bb9f492447e --phase Q06 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
e2982893-962d-4550-b719-acea0d0514ef,QM5_10590,XAUUSD.DWX,Q07,2020,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of e2982893-962d-4550-b719-acea0d0514ef --phase Q07 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
7f97c304-1463-4428-be54-96ceb0a3389a,QM5_11177,XAUUSD.DWX,Q07,UNKNOWN_FAIL_CLOSED,UNKNOWN_FAIL_CLOSED,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 7f97c304-1463-4428-be54-96ceb0a3389a --phase Q07 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
3eeab0ff-13ce-4367-ad6e-b57060ffd005,QM5_9573,USDCHF.DWX,Q07,2017,2022,0,11.1,LOW_DEFAULT_NO_QUEUE_JUMP,AUTOMATIC_AT_CLAIM,"python C:/QM/repo/tools/strategy_farm/farmctl.py enqueue-backtest --append-only-rerun-of 3eeab0ff-13ce-4367-ad6e-b57060ffd005 --phase Q07 --rerun-reason ""P0 evidence regeneration, router task f8432ebf-7f91-422f-8fd6-628c2f86e46c, 2026-08-31 retention loss"""
